filename,extension,filesize_kb,file_path,date_modified,sensitive,keywords
roster_7421.pdf,.pdf,6,C:/Healthcare/StaffSchedules/,2024-08-09T23:21:12,1,[]
parking_7422.csv,.csv,528,C:/Healthcare/PublicInfo/,2023-03-23T11:20:39,1,[]
roster_7423.xlsx,.xlsx,683,C:/Healthcare/StaffSchedules/,2024-06-13T23:42:50,0,[]
prescription_notice_7424.txt,.txt,90,C:/Healthcare/PublicInfo/,2025-05-23T10:49:30,0,['prescription']
lab_7425.pdf,.pdf,433,C:/Healthcare/LabResults/,2025-03-05T10:03:32,1,[]
insurance_claim_guideline_7426.xlsx,.xlsx,261,C:/Healthcare/Internal/,2025-11-16T05:15:15,0,['insurance_claim']
parking_7427.csv,.csv,457,C:/Healthcare/PublicInfo/,2025-04-20T18:12:06,0,[]
diagnosis_7428.pdf,.pdf,2320,C:/Healthcare/Patients/,2025-02-09T20:29:58,0,[]
schedule_7429.xlsx,.xlsx,804,C:/Healthcare/StaffSchedules/,2024-09-06T00:39:06,0,[]
medical_maintenance_7430.txt,.txt,88,C:/Healthcare/Maintenance/,2025-12-12T02:07:48,0,['medical']
meeting_7431.pdf,.pdf,1681,C:/Healthcare/Meetings/,2025-05-15T23:12:21,0,[]
diagnosis_7432.xlsx,.xlsx,1025,C:/Healthcare/Patients/,2024-07-03T10:21:56,0,[]
log_7433.txt,.txt,138,C:/Healthcare/Maintenance/,2023-04-12T22:46:45,0,[]
log_7434.pdf,.pdf,1870,C:/Healthcare/Maintenance/,2025-04-02T10:01:47,0,[]
consent_analysis_7435.xlsx,.xlsx,2085,C:/Healthcare/LabResults/,2023-09-08T07:44:13,1,['consent']
guideline_7436.xlsx,.xlsx,179,C:/Healthcare/Internal/,2025-08-20T08:17:54,0,[]
agenda_7437.txt,.txt,124,C:/Healthcare/Meetings/,2025-11-22T00:18:21,0,[]
info_7438.txt,.txt,25,C:/Healthcare/PublicInfo/,2025-04-08T07:48:30,0,[]
analysis_7439.csv,.csv,648,C:/Healthcare/LabResults/,2025-09-11T06:30:07,1,[]
credentials_guideline_7440.xlsx,.xlsx,2371,C:/Healthcare/Internal/,2024-03-15T20:30:58,1,['credentials']
minutes_7441.pdf,.pdf,1781,C:/Healthcare/Meetings/,2023-10-11T15:44:27,1,[]
info_7442.txt,.txt,136,C:/Healthcare/PublicInfo/,2024-01-07T02:49:20,1,[]
roster_7443.xlsx,.xlsx,248,C:/Healthcare/StaffSchedules/,2024-10-03T15:33:08,1,[]
invoice_7444.pdf,.pdf,736,C:/Healthcare/Insurance/,2023-03-11T09:54:59,0,[]
info_7445.txt,.txt,75,C:/Healthcare/PublicInfo/,2024-10-17T13:00:38,0,[]
analysis_7446.csv,.csv,682,C:/Healthcare/LabResults/,2025-04-23T13:35:00,1,[]
schedule_7447.pdf,.pdf,524,C:/Healthcare/StaffSchedules/,2024-08-16T04:44:59,0,[]
agenda_7448.docx,.docx,810,C:/Healthcare/Meetings/,2025-11-18T23:20:03,0,[]
menu_7449.txt,.txt,12,C:/Healthcare/PublicInfo/,2024-12-30T05:57:06,0,[]
parking_7450.txt,.txt,38,C:/Healthcare/PublicInfo/,2023-03-23T04:03:37,1,[]
record_7451.csv,.csv,25,C:/Healthcare/Patients/,2025-09-23T20:23:21,0,[]
results_7452.xlsx,.xlsx,767,C:/Healthcare/LabResults/,2024-03-19T02:08:12,1,[]
invoice_7453.pdf,.pdf,1100,C:/Healthcare/Insurance/,2023-04-16T03:09:48,0,[]
procedure_7454.docx,.docx,192,C:/Healthcare/Internal/,2025-10-25T07:02:34,0,[]
specimen_7455.pdf,.pdf,2034,C:/Healthcare/LabResults/,2023-08-17T02:30:56,1,[]
shift_7456.xlsx,.xlsx,1338,C:/Healthcare/StaffSchedules/,2024-07-20T16:30:12,0,[]
patient_7457.xlsx,.xlsx,407,C:/Healthcare/Patients/,2023-12-15T23:44:03,0,[]
menu_7458.csv,.csv,681,C:/Healthcare/PublicInfo/,2023-03-01T20:22:23,0,[]
diagnosis_notice_7459.csv,.csv,204,C:/Healthcare/PublicInfo/,2025-06-05T19:23:37,0,['diagnosis']
parking_7460.csv,.csv,256,C:/Healthcare/PublicInfo/,2025-12-15T17:30:43,1,[]
meeting_7461.docx,.docx,358,C:/Healthcare/Meetings/,2023-01-25T01:57:05,0,[]
guideline_7462.pdf,.pdf,649,C:/Healthcare/Internal/,2024-12-26T14:37:21,0,[]
audit_workorder_7463.pdf,.pdf,1478,C:/Healthcare/Maintenance/,2024-01-02T08:18:59,1,['audit']
consent_claim_7464.docx,.docx,122,C:/Healthcare/Insurance/,2023-05-08T13:14:03,0,['consent']
visit_7465.csv,.csv,523,C:/Healthcare/Patients/,2023-01-08T03:14:04,1,[]
procedure_7466.docx,.docx,242,C:/Healthcare/Internal/,2023-06-27T20:23:07,1,[]
schedule_7467.pdf,.pdf,199,C:/Healthcare/StaffSchedules/,2025-08-31T12:40:56,0,[]
analysis_7468.xlsx,.xlsx,2261,C:/Healthcare/LabResults/,2023-01-16T05:47:24,0,[]
passwords_minutes_7469.pdf,.pdf,1836,C:/Healthcare/Meetings/,2025-01-12T17:56:26,1,['passwords']
schedule_7470.xlsx,.xlsx,1142,C:/Healthcare/StaffSchedules/,2023-10-16T10:49:04,0,[]
policy_7471.pdf,.pdf,496,C:/Healthcare/Insurance/,2025-03-13T01:06:50,0,[]
minutes_7472.pdf,.pdf,1007,C:/Healthcare/Meetings/,2025-07-27T23:21:45,0,[]
coverage_7473.pdf,.pdf,578,C:/Healthcare/Insurance/,2024-02-14T13:52:59,0,[]
consent_7474.xlsx,.xlsx,1230,C:/Healthcare/Patients/,2025-09-04T23:17:21,0,[]
audit_policy_7475.csv,.csv,21,C:/Healthcare/Insurance/,2025-04-19T10:58:02,1,['audit']
menu_7476.pdf,.pdf,270,C:/Healthcare/PublicInfo/,2025-12-05T18:47:36,0,[]
results_7477.xlsx,.xlsx,498,C:/Healthcare/LabResults/,2024-06-27T18:49:47,0,[]
ssn_parking_7478.csv,.csv,104,C:/Healthcare/PublicInfo/,2023-06-26T21:11:29,1,['ssn']
protocol_7479.xlsx,.xlsx,818,C:/Healthcare/Internal/,2025-03-16T02:27:21,0,[]
medical_minutes_7480.docx,.docx,1290,C:/Healthcare/Meetings/,2024-07-10T02:24:40,1,['medical']
protocol_7481.docx,.docx,222,C:/Healthcare/Internal/,2025-01-12T19:44:28,0,[]
visit_7482.docx,.docx,118,C:/Healthcare/Patients/,2025-07-23T04:06:45,0,[]
consent_7483.xlsx,.xlsx,258,C:/Healthcare/Patients/,2023-04-22T18:46:31,0,[]
results_7484.csv,.csv,284,C:/Healthcare/LabResults/,2025-12-26T23:22:31,0,[]
info_7485.csv,.csv,210,C:/Healthcare/PublicInfo/,2025-02-11T21:46:19,0,[]
ssn_record_7486.pdf,.pdf,2027,C:/Healthcare/Patients/,2023-01-21T14:29:17,1,['ssn']
roster_7487.pdf,.pdf,109,C:/Healthcare/StaffSchedules/,2023-12-18T15:35:51,0,[]
results_7488.pdf,.pdf,724,C:/Healthcare/LabResults/,2024-05-26T21:32:43,0,[]
passwords_schedule_7489.pdf,.pdf,889,C:/Healthcare/StaffSchedules/,2023-12-26T04:19:34,0,['passwords']
passwords_analysis_7490.xls,.xls,1201,C:/Healthcare/LabResults/,2024-12-17T15:01:27,1,['passwords']
lab_7491.xls,.xls,439,C:/Healthcare/LabResults/,2025-02-22T10:40:50,0,[]
credentials_patient_7492.xlsx,.xlsx,513,C:/Healthcare/Patients/,2024-03-13T15:18:45,0,['credentials']
invoice_7493.csv,.csv,114,C:/Healthcare/Insurance/,2023-08-20T17:49:46,0,[]
log_7494.xlsx,.xlsx,1474,C:/Healthcare/Maintenance/,2024-04-24T00:08:59,1,[]
analysis_7495.xls,.xls,473,C:/Healthcare/LabResults/,2025-12-21T06:44:37,1,[]
test_7496.pdf,.pdf,442,C:/Healthcare/LabResults/,2024-02-01T22:07:42,0,[]
diagnosis_7497.pdf,.pdf,1054,C:/Healthcare/Patients/,2023-01-15T10:39:20,0,[]
claim_7498.docx,.docx,684,C:/Healthcare/Insurance/,2024-02-29T18:44:43,0,[]
workorder_7499.xlsx,.xlsx,818,C:/Healthcare/Maintenance/,2024-11-04T04:37:19,0,[]
agenda_7500.txt,.txt,98,C:/Healthcare/Meetings/,2024-06-10T03:59:14,0,[]
agenda_7501.docx,.docx,187,C:/Healthcare/Meetings/,2025-04-29T17:46:39,0,[]
analysis_7502.csv,.csv,189,C:/Healthcare/LabResults/,2023-05-04T19:10:46,1,[]
lab_7503.xls,.xls,1640,C:/Healthcare/LabResults/,2025-01-16T04:17:59,1,[]
agenda_7504.txt,.txt,46,C:/Healthcare/Meetings/,2023-05-20T19:56:57,0,[]
notice_7505.txt,.txt,79,C:/Healthcare/PublicInfo/,2024-03-22T13:51:17,0,[]
lab_7506.csv,.csv,198,C:/Healthcare/LabResults/,2025-07-19T22:56:47,0,[]
menu_7507.pdf,.pdf,375,C:/Healthcare/PublicInfo/,2025-08-16T03:12:19,1,[]
record_7508.pdf,.pdf,84,C:/Healthcare/Patients/,2024-05-12T06:08:49,0,[]
invoice_7509.pdf,.pdf,224,C:/Healthcare/Insurance/,2024-08-17T12:59:06,0,[]
agenda_7510.txt,.txt,6,C:/Healthcare/Meetings/,2025-04-01T20:19:59,0,[]
guideline_7511.pdf,.pdf,1186,C:/Healthcare/Internal/,2023-11-20T20:57:46,0,[]
log_7512.txt,.txt,27,C:/Healthcare/Maintenance/,2024-09-26T12:56:18,0,[]
ssn_maintenance_7513.txt,.txt,173,C:/Healthcare/Maintenance/,2023-12-07T19:24:33,1,['ssn']
workorder_7514.pdf,.pdf,948,C:/Healthcare/Maintenance/,2025-02-10T17:20:26,0,[]
protocol_7515.pdf,.pdf,2904,C:/Healthcare/Internal/,2023-07-07T13:35:51,0,[]
minutes_7516.pdf,.pdf,30,C:/Healthcare/Meetings/,2024-07-05T20:21:37,0,[]
log_7517.txt,.txt,79,C:/Healthcare/Maintenance/,2024-02-18T17:55:21,1,[]
procedure_7518.pdf,.pdf,748,C:/Healthcare/Internal/,2024-04-20T16:41:27,0,[]
diagnosis_7519.docx,.docx,316,C:/Healthcare/Patients/,2023-09-08T22:11:58,0,[]
consent_roster_7520.csv,.csv,475,C:/Healthcare/StaffSchedules/,2025-11-04T13:43:17,0,['consent']
procedure_7521.docx,.docx,387,C:/Healthcare/Internal/,2023-09-13T10:06:12,0,[]
record_7522.xlsx,.xlsx,705,C:/Healthcare/Patients/,2023-09-13T08:28:33,0,[]
insurance_claim_schedule_7523.csv,.csv,810,C:/Healthcare/StaffSchedules/,2025-06-22T10:39:52,1,['insurance_claim']
results_7524.pdf,.pdf,519,C:/Healthcare/LabResults/,2024-10-31T19:49:20,0,[]
meeting_7525.txt,.txt,119,C:/Healthcare/Meetings/,2023-02-19T19:49:47,0,[]
maintenance_7526.txt,.txt,63,C:/Healthcare/Maintenance/,2024-01-10T20:47:39,0,[]
maintenance_7527.xlsx,.xlsx,553,C:/Healthcare/Maintenance/,2023-04-10T08:15:58,0,[]
menu_7528.pdf,.pdf,67,C:/Healthcare/PublicInfo/,2023-12-14T07:01:55,0,[]
ssn_schedule_7529.csv,.csv,745,C:/Healthcare/StaffSchedules/,2023-05-25T01:53:56,1,['ssn']
patient_procedure_7530.pdf,.pdf,2412,C:/Healthcare/Internal/,2025-06-10T13:34:42,1,['patient']
ssn_test_7531.xls,.xls,21,C:/Healthcare/LabResults/,2025-09-22T20:16:17,1,['ssn']
specimen_7532.xlsx,.xlsx,253,C:/Healthcare/LabResults/,2023-12-03T23:47:10,1,[]
consent_7533.xlsx,.xlsx,1027,C:/Healthcare/Patients/,2025-03-11T09:54:01,0,[]
maintenance_7534.txt,.txt,63,C:/Healthcare/Maintenance/,2024-05-19T15:24:48,0,[]
coverage_7535.docx,.docx,735,C:/Healthcare/Insurance/,2024-01-21T17:06:47,1,[]
roster_7536.pdf,.pdf,55,C:/Healthcare/StaffSchedules/,2024-09-21T04:26:25,1,[]
policy_7537.pdf,.pdf,1586,C:/Healthcare/Insurance/,2023-07-15T08:04:02,0,[]
lab_7538.csv,.csv,533,C:/Healthcare/LabResults/,2023-03-22T02:20:33,1,[]
credentials_procedure_7539.pdf,.pdf,564,C:/Healthcare/Internal/,2024-06-24T12:20:24,0,['credentials']
menu_7540.csv,.csv,9,C:/Healthcare/PublicInfo/,2024-01-02T03:32:34,0,[]
guideline_7541.docx,.docx,610,C:/Healthcare/Internal/,2024-05-13T22:04:33,1,[]
workorder_7542.txt,.txt,163,C:/Healthcare/Maintenance/,2024-09-20T10:25:00,1,[]
info_7543.pdf,.pdf,265,C:/Healthcare/PublicInfo/,2023-05-22T17:15:13,0,[]
reimbursement_7544.docx,.docx,332,C:/Healthcare/Insurance/,2025-04-25T04:20:16,0,[]
medical_workorder_7545.pdf,.pdf,1341,C:/Healthcare/Maintenance/,2024-06-04T15:27:29,0,['medical']
parking_7546.pdf,.pdf,669,C:/Healthcare/PublicInfo/,2024-05-02T14:57:23,0,[]
info_7547.csv,.csv,3,C:/Healthcare/PublicInfo/,2023-04-14T07:11:08,0,[]
patient_claim_7548.pdf,.pdf,1418,C:/Healthcare/Insurance/,2023-02-10T20:24:40,0,['patient']
minutes_7549.pdf,.pdf,1220,C:/Healthcare/Meetings/,2024-02-24T22:07:29,0,[]
policy_7550.pdf,.pdf,1833,C:/Healthcare/Insurance/,2024-04-11T21:40:12,0,[]
ssn_roster_7551.xlsx,.xlsx,544,C:/Healthcare/StaffSchedules/,2025-07-19T09:21:45,1,['ssn']
log_7552.pdf,.pdf,623,C:/Healthcare/Maintenance/,2024-11-23T16:33:18,1,[]
invoice_7553.pdf,.pdf,1484,C:/Healthcare/Insurance/,2023-04-17T17:06:52,0,[]
procedure_7554.pdf,.pdf,103,C:/Healthcare/Internal/,2025-11-26T14:08:20,0,[]
maintenance_7555.txt,.txt,56,C:/Healthcare/Maintenance/,2024-05-09T14:07:34,0,[]
log_7556.pdf,.pdf,637,C:/Healthcare/Maintenance/,2024-01-21T11:30:39,1,[]
parking_7557.csv,.csv,386,C:/Healthcare/PublicInfo/,2025-04-19T17:52:04,0,[]
agenda_7558.docx,.docx,356,C:/Healthcare/Meetings/,2024-04-08T13:33:46,0,[]
agenda_7559.txt,.txt,10,C:/Healthcare/Meetings/,2025-06-18T10:22:47,0,[]
shift_7560.xlsx,.xlsx,179,C:/Healthcare/StaffSchedules/,2024-07-06T05:14:06,0,[]
patient_7561.xlsx,.xlsx,409,C:/Healthcare/Patients/,2024-02-26T20:07:17,1,[]
workorder_7562.xlsx,.xlsx,1189,C:/Healthcare/Maintenance/,2024-08-27T05:50:51,0,[]
maintenance_7563.xlsx,.xlsx,1894,C:/Healthcare/Maintenance/,2023-04-06T14:15:03,0,[]
workorder_7564.txt,.txt,12,C:/Healthcare/Maintenance/,2024-07-06T03:44:21,0,[]
results_7565.pdf,.pdf,1086,C:/Healthcare/LabResults/,2024-02-11T18:06:01,0,[]
protocol_7566.xlsx,.xlsx,1505,C:/Healthcare/Internal/,2024-01-09T06:37:36,1,[]
roster_7567.csv,.csv,935,C:/Healthcare/StaffSchedules/,2023-07-11T10:04:54,1,[]
record_7568.docx,.docx,49,C:/Healthcare/Patients/,2025-09-07T19:54:16,0,[]
agenda_7569.docx,.docx,208,C:/Healthcare/Meetings/,2025-08-21T11:48:38,0,[]
info_7570.txt,.txt,34,C:/Healthcare/PublicInfo/,2024-08-03T15:53:02,1,[]
maintenance_7571.pdf,.pdf,1539,C:/Healthcare/Maintenance/,2024-04-04T11:16:26,0,[]
roster_7572.csv,.csv,574,C:/Healthcare/StaffSchedules/,2023-11-25T17:28:34,1,[]
lab_7573.csv,.csv,91,C:/Healthcare/LabResults/,2023-03-05T05:06:55,0,[]
shift_7574.csv,.csv,705,C:/Healthcare/StaffSchedules/,2023-02-22T05:10:26,0,[]
procedure_7575.xlsx,.xlsx,468,C:/Healthcare/Internal/,2024-09-17T22:55:02,0,[]
procedure_7576.xlsx,.xlsx,1223,C:/Healthcare/Internal/,2025-02-26T16:26:58,0,[]
minutes_7577.txt,.txt,7,C:/Healthcare/Meetings/,2025-07-17T01:00:53,0,[]
ssn_schedule_7578.xlsx,.xlsx,801,C:/Healthcare/StaffSchedules/,2023-03-11T06:25:14,0,['ssn']
medical_test_7579.pdf,.pdf,224,C:/Healthcare/LabResults/,2025-08-23T17:23:50,1,['medical']
minutes_7580.docx,.docx,117,C:/Healthcare/Meetings/,2025-01-26T18:06:54,0,[]
prescription_reimbursement_7581.csv,.csv,153,C:/Healthcare/Insurance/,2024-03-13T00:23:48,0,['prescription']
ssn_notice_7582.pdf,.pdf,838,C:/Healthcare/PublicInfo/,2025-08-02T23:42:19,0,['ssn']
reimbursement_7583.docx,.docx,506,C:/Healthcare/Insurance/,2023-12-22T22:01:43,0,[]
workorder_7584.xlsx,.xlsx,1811,C:/Healthcare/Maintenance/,2025-12-29T17:17:05,1,[]
guideline_7585.xlsx,.xlsx,1792,C:/Healthcare/Internal/,2023-08-04T05:31:36,1,[]
agenda_7586.pdf,.pdf,1344,C:/Healthcare/Meetings/,2025-12-21T23:13:08,0,[]
consent_specimen_7587.xls,.xls,177,C:/Healthcare/LabResults/,2024-03-04T00:38:25,0,['consent']
test_7588.xls,.xls,1700,C:/Healthcare/LabResults/,2025-07-09T15:14:03,0,[]
ssn_workorder_7589.txt,.txt,52,C:/Healthcare/Maintenance/,2025-06-26T11:41:54,0,['ssn']
results_7590.xls,.xls,1027,C:/Healthcare/LabResults/,2023-11-20T16:39:23,0,[]
guideline_7591.docx,.docx,514,C:/Healthcare/Internal/,2023-04-05T00:34:14,0,[]
patient_7592.csv,.csv,320,C:/Healthcare/Patients/,2023-04-23T06:09:57,1,[]
invoice_7593.docx,.docx,1167,C:/Healthcare/Insurance/,2024-08-02T19:18:46,1,[]
workorder_7594.txt,.txt,27,C:/Healthcare/Maintenance/,2023-05-31T21:41:37,0,[]
coverage_7595.csv,.csv,121,C:/Healthcare/Insurance/,2025-01-25T10:46:46,1,[]
insurance_claim_meeting_7596.txt,.txt,12,C:/Healthcare/Meetings/,2025-01-04T13:07:14,0,['insurance_claim']
patient_analysis_7597.xls,.xls,605,C:/Healthcare/LabResults/,2025-07-02T16:55:50,0,['patient']
analysis_7598.csv,.csv,237,C:/Healthcare/LabResults/,2025-07-12T10:15:25,0,[]
agenda_7599.pdf,.pdf,349,C:/Healthcare/Meetings/,2023-11-24T18:55:15,0,[]
schedule_7600.pdf,.pdf,754,C:/Healthcare/StaffSchedules/,2023-09-08T21:42:40,0,[]
meeting_7601.txt,.txt,129,C:/Healthcare/Meetings/,2023-04-03T10:14:41,0,[]
meeting_7602.docx,.docx,925,C:/Healthcare/Meetings/,2024-08-28T15:45:36,0,[]
shift_7603.pdf,.pdf,681,C:/Healthcare/StaffSchedules/,2025-05-31T19:48:03,0,[]
prescription_lab_7604.xls,.xls,1002,C:/Healthcare/LabResults/,2025-08-28T22:41:09,1,['prescription']
specimen_7605.xlsx,.xlsx,1073,C:/Healthcare/LabResults/,2025-05-21T07:43:41,0,[]
menu_7606.txt,.txt,113,C:/Healthcare/PublicInfo/,2025-06-28T19:06:01,1,[]
maintenance_7607.txt,.txt,68,C:/Healthcare/Maintenance/,2024-07-15T17:18:45,0,[]
protocol_7608.docx,.docx,875,C:/Healthcare/Internal/,2023-05-15T13:43:45,0,[]
shift_7609.pdf,.pdf,1154,C:/Healthcare/StaffSchedules/,2024-03-30T10:30:24,0,[]
results_7610.xlsx,.xlsx,550,C:/Healthcare/LabResults/,2024-03-01T11:06:03,0,[]
maintenance_7611.txt,.txt,54,C:/Healthcare/Maintenance/,2023-04-15T08:46:17,0,[]
parking_7612.txt,.txt,82,C:/Healthcare/PublicInfo/,2024-11-28T01:16:44,0,[]
test_7613.pdf,.pdf,1318,C:/Healthcare/LabResults/,2024-07-02T14:36:44,1,[]
maintenance_7614.pdf,.pdf,181,C:/Healthcare/Maintenance/,2023-04-29T21:37:38,1,[]
roster_7615.csv,.csv,896,C:/Healthcare/StaffSchedules/,2023-09-06T18:33:50,1,[]
policy_7616.csv,.csv,193,C:/Healthcare/Insurance/,2023-11-08T08:52:44,0,[]
medical_test_7617.csv,.csv,337,C:/Healthcare/LabResults/,2025-10-25T02:26:29,0,['medical']
record_7618.csv,.csv,257,C:/Healthcare/Patients/,2023-01-22T01:21:07,1,[]
minutes_7619.txt,.txt,89,C:/Healthcare/Meetings/,2025-07-07T09:31:48,0,[]
diagnosis_7620.csv,.csv,52,C:/Healthcare/Patients/,2025-06-14T00:37:36,0,[]
lab_7621.xls,.xls,302,C:/Healthcare/LabResults/,2025-03-24T01:32:26,0,[]
protocol_7622.pdf,.pdf,519,C:/Healthcare/Internal/,2023-07-07T00:22:37,0,[]
notice_7623.csv,.csv,199,C:/Healthcare/PublicInfo/,2025-03-28T01:17:40,0,[]
payroll_parking_7624.txt,.txt,5,C:/Healthcare/PublicInfo/,2023-11-09T17:15:54,0,['payroll']
log_7625.xlsx,.xlsx,710,C:/Healthcare/Maintenance/,2024-06-07T18:30:14,0,[]
minutes_7626.txt,.txt,85,C:/Healthcare/Meetings/,2024-06-12T01:32:56,0,[]
specimen_7627.xls,.xls,673,C:/Healthcare/LabResults/,2025-01-31T11:00:04,1,[]
procedure_7628.docx,.docx,120,C:/Healthcare/Internal/,2025-08-13T01:52:02,0,[]
info_7629.csv,.csv,573,C:/Healthcare/PublicInfo/,2024-05-06T14:34:53,0,[]
diagnosis_minutes_7630.pdf,.pdf,26,C:/Healthcare/Meetings/,2024-08-21T00:59:10,0,['diagnosis']
schedule_7631.csv,.csv,352,C:/Healthcare/StaffSchedules/,2025-09-13T13:27:18,0,[]
passwords_maintenance_7632.pdf,.pdf,1163,C:/Healthcare/Maintenance/,2023-09-19T12:51:11,0,['passwords']
minutes_7633.txt,.txt,109,C:/Healthcare/Meetings/,2025-04-12T17:00:08,0,[]
medical_schedule_7634.xlsx,.xlsx,444,C:/Healthcare/StaffSchedules/,2024-03-03T02:54:51,0,['medical']
visit_7635.xlsx,.xlsx,1972,C:/Healthcare/Patients/,2023-08-22T23:34:11,0,[]
log_7636.txt,.txt,45,C:/Healthcare/Maintenance/,2023-01-09T14:40:20,0,[]
log_7637.xlsx,.xlsx,861,C:/Healthcare/Maintenance/,2024-11-02T20:24:50,0,[]
parking_7638.txt,.txt,94,C:/Healthcare/PublicInfo/,2025-06-15T21:53:22,0,[]
protocol_7639.docx,.docx,425,C:/Healthcare/Internal/,2024-08-04T17:59:43,0,[]
diagnosis_7640.csv,.csv,153,C:/Healthcare/Patients/,2024-02-09T10:44:24,0,[]
lab_7641.pdf,.pdf,321,C:/Healthcare/LabResults/,2024-04-08T19:15:29,0,[]
reimbursement_7642.docx,.docx,651,C:/Healthcare/Insurance/,2023-11-26T16:09:40,0,[]
procedure_7643.xlsx,.xlsx,611,C:/Healthcare/Internal/,2023-08-16T01:19:46,1,[]
diagnosis_7644.pdf,.pdf,1026,C:/Healthcare/Patients/,2024-11-18T16:53:56,0,[]
procedure_7645.docx,.docx,477,C:/Healthcare/Internal/,2025-11-03T00:33:17,0,[]
coverage_7646.csv,.csv,255,C:/Healthcare/Insurance/,2023-07-16T05:58:27,0,[]
diagnosis_roster_7647.pdf,.pdf,857,C:/Healthcare/StaffSchedules/,2023-02-24T17:15:55,0,['diagnosis']
record_7648.xlsx,.xlsx,594,C:/Healthcare/Patients/,2025-07-04T08:02:55,0,[]
schedule_7649.xlsx,.xlsx,1850,C:/Healthcare/StaffSchedules/,2023-10-20T03:54:03,0,[]
patient_7650.csv,.csv,118,C:/Healthcare/Patients/,2023-03-07T02:20:07,0,[]
workorder_7651.txt,.txt,132,C:/Healthcare/Maintenance/,2024-07-10T08:02:45,0,[]
notice_7652.txt,.txt,122,C:/Healthcare/PublicInfo/,2025-05-06T22:21:39,0,[]
agenda_7653.docx,.docx,465,C:/Healthcare/Meetings/,2025-04-14T13:48:06,0,[]
parking_7654.csv,.csv,219,C:/Healthcare/PublicInfo/,2024-12-18T07:27:45,0,[]
analysis_7655.pdf,.pdf,1362,C:/Healthcare/LabResults/,2024-04-08T14:28:41,1,[]
consent_7656.csv,.csv,516,C:/Healthcare/Patients/,2023-05-10T13:49:19,1,[]
lab_7657.xlsx,.xlsx,124,C:/Healthcare/LabResults/,2023-06-28T04:05:58,1,[]
payroll_analysis_7658.xls,.xls,1845,C:/Healthcare/LabResults/,2024-09-13T01:55:35,1,['payroll']
passwords_policy_7659.docx,.docx,495,C:/Healthcare/Insurance/,2023-03-15T06:07:49,1,['passwords']
confidential_parking_7660.pdf,.pdf,1180,C:/Healthcare/PublicInfo/,2023-10-10T17:52:00,0,['confidential']
prescription_workorder_7661.txt,.txt,120,C:/Healthcare/Maintenance/,2025-06-09T11:40:12,0,['prescription']
info_7662.csv,.csv,99,C:/Healthcare/PublicInfo/,2023-08-02T14:37:26,0,[]
protocol_7663.xlsx,.xlsx,588,C:/Healthcare/Internal/,2023-03-15T21:58:25,0,[]
credentials_minutes_7664.pdf,.pdf,973,C:/Healthcare/Meetings/,2023-04-24T20:49:52,1,['credentials']
analysis_7665.csv,.csv,480,C:/Healthcare/LabResults/,2023-08-13T14:42:56,0,[]
lab_7666.xls,.xls,418,C:/Healthcare/LabResults/,2024-11-09T11:29:24,0,[]
menu_7667.csv,.csv,463,C:/Healthcare/PublicInfo/,2023-12-11T09:04:01,1,[]
minutes_7668.pdf,.pdf,1354,C:/Healthcare/Meetings/,2023-03-30T04:04:13,1,[]
parking_7669.csv,.csv,467,C:/Healthcare/PublicInfo/,2025-12-15T23:47:56,0,[]
protocol_7670.xlsx,.xlsx,912,C:/Healthcare/Internal/,2025-02-17T06:14:40,0,[]
diagnosis_workorder_7671.txt,.txt,84,C:/Healthcare/Maintenance/,2024-10-28T07:28:54,0,['diagnosis']
agenda_7672.docx,.docx,390,C:/Healthcare/Meetings/,2023-05-20T19:25:38,0,[]
claim_7673.csv,.csv,638,C:/Healthcare/Insurance/,2025-09-16T00:19:51,1,[]
procedure_7674.pdf,.pdf,98,C:/Healthcare/Internal/,2024-08-11T06:27:10,0,[]
info_7675.txt,.txt,132,C:/Healthcare/PublicInfo/,2025-12-27T11:31:52,0,[]
specimen_7676.xlsx,.xlsx,150,C:/Healthcare/LabResults/,2023-11-27T02:46:52,0,[]
policy_7677.pdf,.pdf,220,C:/Healthcare/Insurance/,2023-11-07T01:41:39,0,[]
coverage_7678.csv,.csv,105,C:/Healthcare/Insurance/,2024-09-11T23:50:31,1,[]
test_7679.xls,.xls,462,C:/Healthcare/LabResults/,2023-03-23T23:44:08,1,[]
maintenance_7680.txt,.txt,44,C:/Healthcare/Maintenance/,2024-10-18T06:45:52,0,[]
workorder_7681.xlsx,.xlsx,477,C:/Healthcare/Maintenance/,2023-12-19T11:26:17,1,[]
protocol_7682.pdf,.pdf,1430,C:/Healthcare/Internal/,2025-04-17T03:58:05,0,[]
confidential_roster_7683.pdf,.pdf,2484,C:/Healthcare/StaffSchedules/,2024-05-30T14:11:12,0,['confidential']
visit_7684.xlsx,.xlsx,1234,C:/Healthcare/Patients/,2024-10-29T16:22:52,1,[]
meeting_7685.pdf,.pdf,1416,C:/Healthcare/Meetings/,2025-12-05T10:23:54,0,[]
diagnosis_7686.xlsx,.xlsx,3276,C:/Healthcare/Patients/,2023-06-04T18:27:41,1,[]
claim_7687.csv,.csv,81,C:/Healthcare/Insurance/,2024-07-26T06:04:20,0,[]
claim_7688.csv,.csv,84,C:/Healthcare/Insurance/,2023-12-03T15:50:06,0,[]
notice_7689.csv,.csv,338,C:/Healthcare/PublicInfo/,2023-07-21T16:36:27,1,[]
